idx,genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
43199,dance and electronica,TREWKNF128F92D337D,Deadmau5 & Kaskade,I Remember (Caspa Remix),-6.141,93.333,3,11,0,335.15057,46.9115431734,60.1522671587,42.5406885609,8.15346715867,13.349398524000001,-5.23525682657,-8.24518671587,0.725973431734,-4.2671896679,2.6137690036900003,-4.542569003690001,9.51156900369,22.79488955,1781.84422916,6317.20339289,1958.4499216,1618.06354791,853.5278031380001,839.544749132,367.19052647300003,289.728220974,168.362409274,438.666564926,164.404772628
43200,dance and electronica,TREOHPV128F92D337B,Deadmau5 & Kaskade,I Remember (J Majik & Wickaman Remix),-3.32,176.95,4,7,1,373.83791,51.7742156863,98.37182857139999,-29.127484033600002,-5.11902857143,5.8859686274500005,-30.014326610599998,-0.981894677871,6.56321008403,-0.0476924369748,9.226315406160001,3.8075019607800002,4.2001372549000004,11.6868726498,947.1906175739999,776.295996737,741.952340919,531.129179477,500.626284295,319.300051132,353.923981005,102.705485347,201.628065069,178.58996346900003,152.306361546
43201,dance and electronica,TROZRRQ128F933D730,Deadmau5 & Kaskade,I Remember (Radio Edit),-5.892,127.962,4,11,0,199.83628000000002,47.9963389356,-9.97477871148,-19.325777310899998,3.18124929972,-10.3878669468,-19.7327058824,11.757035014000001,-2.7569789916000005,3.1341330532200002,2.98473809524,1.18353641457,3.0579229691900003,18.5777955406,2725.72828216,2307.45617375,2478.27543253,761.9221738210001,1146.05645346,450.813796199,385.46717697,387.702025437,236.441601275,305.433869322,233.77286395099998
43202,dance and electronica,TRXCJRK128F92D3378,Deadmau5 & Kaskade,I Remember (Radio Edit),-5.892,127.962,4,11,0,199.83628000000002,47.9963389356,-9.97477871148,-19.325777310899998,3.18124929972,-10.3878669468,-19.7327058824,11.757035014000001,-2.7569789916000005,3.1341330532200002,2.98473809524,1.18353641457,3.0579229691900003,18.5777955406,2725.72828216,2307.45617375,2478.27543253,761.9221738210001,1146.05645346,450.813796199,385.46717697,387.702025437,236.441601275,305.433869322,233.77286395099998
43203,dance and electronica,TRXABVW128F92D337C,Deadmau5 & Kaskade,I Remember (J Majik & Wickaman Dub),-3.99,176.93200000000002,4,7,1,373.18485,50.956014492799994,100.10280825,-32.2002162765,-4.64587068004,5.79047101449,-30.546267001100002,1.16289632107,8.22089018952,0.738231884058,9.770956521739999,3.5723288740199997,5.247272575249999,10.3156201258,1023.33583297,751.97508394,860.642657777,515.375008501,547.145707421,280.83724511,367.75832223699996,86.05758568540001,196.464716164,182.81604039099997,127.38056533700001
43204,dance and electronica,TRFRFBX12903CC5A59,Deadmau5 & Chris Lake,I Said,-7.439,85.31299999999999,3,2,1,449.82812,39.1302391079,-20.1825529046,-78.7153677386,84.2113309129,-5.823880186719999,2.38498962656,10.921966286300002,-1.58190456432,6.3515689834,27.0171478216,3.9897738589199996,2.32935736515,38.6983628075,6199.67288405,3976.6740611999994,8412.96990374,1683.17589767,4269.25440823,957.7619533860001,1999.54239789,460.011753222,962.31525363,1194.44515755,636.736694006
43205,dance and electronica,TRSJHRE12903CC5A6D,Deadmau5 & Chris Lake,I Said,-8.077,128.02200000000002,4,0,1,420.57097999999996,38.1238643678,1.58940965517,-84.2289406897,93.4438151724,21.2029558621,-3.8877420689699997,20.5771324138,38.9614804598,-5.4708110344800005,23.924845517199998,8.702410574710001,0.605430344828,53.0391404593,7706.10203554,6717.80526644,5754.72725074,882.703576393,5316.34494022,1011.50857506,1651.33311577,570.032277346,918.55883882,775.830458835,709.9963875689999
43206,dance and electronica,TRKQGLP12903CC5A62,Deadmau5 & Chris Lake,I Said,-5.5089999999999995,126.964,1,2,1,424.54159000000004,45.2179145679,21.9030844444,-32.9303358025,32.2026488889,-17.1308261728,-20.1446049383,5.94483358025,9.03201777778,-7.267070123460001,6.746371358019999,9.81578567901,-5.19507259259,33.2154561739,4203.64746915,2744.4386858000003,1879.17403991,698.711992312,1618.73441059,684.207125199,564.6143679869999,255.11999438599997,237.427664577,227.904667096,227.35620299400003
43207,dance and electronica,TRMZESU128F42B8785,Deadmau5 Feat. MC Flipside,Hi Friend,-7.724,128.002,4,10,0,391.94077000000004,42.9046923516,87.02398515979999,-13.8045273973,10.147043379,-1.9355987442900002,-5.013626712330001,1.5326969178100003,31.9664492009,2.8662831050200004,13.906720890399999,-6.65534246575,13.532135274000002,14.993396883099999,2762.86861651,4452.84075357,2319.22898446,937.882644375,2101.2960537999998,448.812176453,1441.87115913,347.263607486,438.41714776699996,673.806879709,333.30811945
43208,dance and electronica,TRFZNIY128F427CC2D,Deadmau5,Not Exactly,-13.157,127.999,1,0,1,457.24689000000006,35.505241186599996,-17.476191315599998,-83.0848865004,45.389061478900004,-10.2320795357,-8.06196818573,3.92054170249,1.4020894239,7.2011104901100005,11.374686586400001,6.6501362854699995,8.4714011178,48.804603784899996,5957.553495800001,4203.53557895,3115.16933254,1100.26338313,2575.69563225,718.1992002630001,1086.84190708,269.74928905400003,560.606182021,609.325927449,217.16879829
43209,dance and electronica,TRCIZCF128F42935C2,Deadmau5,Not Exactly,-11.064,128.023,1,0,1,453.3024,37.554501996,-43.9716072854,-85.2323293413,52.0027909182,10.6101082834,12.9078877246,-1.20507335329,24.6889740519,0.32986626746500003,6.62964421158,14.7173273453,6.59000748503,75.7703248438,6584.44210385,5586.07004296,4336.05998277,947.800792275,2502.62507902,356.396231726,834.567579319,183.385454729,331.74804597599996,593.061765196,101.378180836
43210,dance and electronica,TRRYLZL128F42935C3,Deadmau5,Not Exactly,-8.812000000000001,137.975,4,5,1,369.00526,42.6363812125,-6.6527766248,-59.3092430366,28.4945286729,-5.971788093940001,-11.4654882578,16.023083560899998,1.57816220644,2.65261878755,11.7297629711,11.094043145799999,14.1996602949,26.9961754363,2651.8196516,1925.6360969999998,2240.72701726,482.552777778,1885.42716642,608.965270555,513.432829256,162.490901281,246.536704198,527.772769774,158.367875586
43211,dance and electronica,TRPXIQS128F42935BE,Deadmau5,Not Exactly,-11.265999999999998,127.986,4,1,1,461.66159000000005,38.2282244128,24.2083733221,-69.4230612416,45.6037298658,0.7279819630869999,3.3473238255,9.51770847315,12.361356963099999,-1.2497420302,7.1175872483200004,-0.857332634228,-4.21492281879,24.6920405985,2897.53841301,3203.3942731999996,4193.2286099,981.489057837,1842.83379963,567.2652427630001,811.437463203,168.673382261,1044.43082418,1228.75880162,209.007981067
43212,dance and electronica,TRTKONT128F42935C0,Deadmau5,Not Exactly,-13.985999999999999,128.007,4,0,1,376.99872999999997,32.0978697802,-17.7090274725,-86.963839011,65.1134208791,10.3538269231,-21.3575285714,28.001056044000002,3.07803681319,-8.97540384615,8.10323461538,8.80768131868,-4.8819010989,61.1918125671,4498.80379881,4832.64863114,4260.77637513,1330.85535264,2901.03858149,676.738791735,1503.61898445,434.18970001099996,514.899192937,583.604203779,133.074406325
43213,dance and electronica,TRCBYTE128F93513E5,Deadmau5,Lack Of A Better Name,-9.85,128.017,3,1,1,494.57587,38.0901268921,-32.5331185185,-68.4585932367,36.9971626409,-32.744971014499995,-14.969850241500001,8.40073880837,5.37673687601,0.7837948470209999,13.9874138486,2.3572975845400004,7.249030917869999,35.7921196644,4017.87676338,4055.44633722,3357.3490385,641.500564389,2401.51706772,626.209053,473.273206134,411.819304602,463.830831311,592.073237482,239.24166316
43214,dance and electronica,TRUUEZS12903CA6B62,Deadmau5,Clockwork (Bonus Track),-5.033,136.924,1,7,1,220.49913999999998,46.5343805621,25.7257751756,-5.719751756440001,34.935433255300005,3.6234648711900004,-13.145559719000001,-12.2378266979,9.599004683839999,-4.3140491803300005,3.73806323185,9.460943793910001,13.3296533958,59.7375130812,5481.32859345,9272.25081592,5161.19736318,1396.92526722,1590.30627357,764.92458894,478.73199771699996,350.497858485,316.94619198,575.6820977159999,242.709163072
43215,dance and electronica,TRHOKRX128F92D0109,Deadmau5,Complications,-10.014,127.98,4,11,0,591.82975,38.2377814371,-29.342776946100003,-64.8382088323,80.8017436377,-11.754718562899999,-8.60987050898,3.4691433383199994,15.8046362275,0.6284300149700001,6.88883308383,8.235383233530001,8.8085116018,22.2541739343,4954.08655963,5685.80044439,4730.91885285,932.967164765,3199.85780609,1201.35400941,982.268560292,283.72681296400003,460.73590051300005,1234.71246782,418.945564436
43216,dance and electronica,TRZCNGA128F92D0113,Deadmau5,Slip,-6.431,128.078,4,5,0,463.04607999999996,43.6756886792,-64.9246809605,-17.365371783900002,50.6755857633,-0.185192538593,5.910117924530001,-8.366706260720001,-12.6651093482,9.493189536880001,3.96682718696,1.7045964837,-10.9638627787,28.915849144899997,3204.08755373,5395.66820648,4800.08897756,1052.03543394,3760.64552031,917.2435462389999,1019.98431908,327.976763718,534.760735567,695.244734986,322.135371395
43217,dance and electronica,TRZFRDM128F92D0123,Deadmau5,Brazil,-8.418,85.325,1,1,1,397.16526,40.6118902628,2.3061653786700003,-46.0983395157,45.1532091705,-10.3264064915,-5.81704173107,18.3824374034,-8.92195157135,0.86005615662,-3.14736579083,1.24692993302,-0.248221020093,49.086661145600004,7553.16388464,5537.79791843,4194.16301751,579.84962827,2012.87953937,460.900180817,799.868165594,187.484547723,883.82573032,512.754092892,128.181835824
43218,dance and electronica,TRIMECG128F92D0147,Deadmau5,Arguru,-7.667000000000001,127.992,4,11,1,429.94892999999996,41.5161522936,-7.69831192661,-44.577578440399996,25.6995683486,-22.6218894495,-4.91210091743,19.5897233945,-6.38529633028,3.7481949541300006,6.485541743119999,0.571901376147,1.47030091743,27.280537313499998,3987.39640864,3135.79807869,5012.35388045,549.738750974,2845.0677046,399.30936104,912.547155585,237.03749485400002,558.66732236,817.817083998,139.14214166600001
43219,dance and electronica,TRAHROA128F92D0137,Deadmau5,Faxing Berlin,-11.25,127.963,1,10,1,99.34322,38.3078695652,-33.1734849498,-100.38435786,27.1121705686,15.5746755853,-4.98419732441,-1.47542140468,-23.3112374582,-5.58601337793,-0.9713979933110001,7.66569899666,5.36053177258,31.2974315382,6406.35124784,4519.96776899,3250.59289627,1092.43695833,2482.5252633,441.957119521,1599.79713262,419.41610529699994,602.749495069,748.768729836,209.436538015
43220,dance and electronica,TRNSTNW128F92D011A,Deadmau5,Some Kind Of Blue,-10.44,127.98100000000001,4,5,0,479.76444000000004,36.4162488762,-15.9434450347,-64.5313477728,57.1779166326,-5.90677360033,-2.9756326113599996,0.954033101757,7.49533265223,-1.31692970985,8.15790764201,9.51837964855,2.16102533715,39.3773162548,7864.24831578,6657.30329885,8902.94706429,1639.31423351,2474.6050388,1219.51978829,1710.49195862,451.53080298099997,687.7493651460001,884.0759166739999,232.216161887
43221,dance and electronica,TRTLYMG128F92D0138,Deadmau5,Faxing Berlin,-9.23,128.004,4,0,1,521.19465,40.6687361331,-20.9829203645,-102.822892235,51.0831374802,-7.18869651347,-18.4244013471,8.5961026149,-8.40218858954,-3.3394421553099995,10.845679477000001,3.99592749604,13.1923213154,30.7073348567,5533.17336548,4979.20108015,5645.72350951,1189.74852089,2795.45370159,1016.00161679,1664.94493495,309.119073994,637.4934332,882.321791081,168.987140756
43222,dance and electronica,TRJFRVY128F92D0151,Deadmau5,So There I Was,-7.996,127.98100000000001,1,6,0,405.18485,39.833041226199995,-12.1564577167,-71.3783668076,12.4526485201,-49.5880422833,-20.8160179704,31.3059693446,-1.24311522199,12.380118921800001,11.0192552854,-3.0617140592000003,-2.06816701903,40.998179026799995,5037.24033851,4890.70585816,12642.9287394,1017.44811064,2335.16929751,601.649541831,1195.99112494,250.780767649,518.215078168,723.012446991,152.971128885
43223,dance and electronica,TROFQSP128F92D0102,Deadmau5,Sometimes Things Get_ Whatever,-7.7410000000000005,127.911,4,11,0,499.87872999999996,38.8032953862,42.6053455366,-77.9352627884,62.8358450351,-44.565553661,4.71402958877,19.8725667001,1.4911128385199999,-7.613732698089999,9.51385807422,-4.413509528590001,6.16732748245,65.7832964679,6083.483508300001,7642.74469112,6036.83028832,1985.35165054,4401.01994294,1505.83512894,1736.67177759,737.72366793,1018.35651719,1141.10852278,430.6840093
43224,dance and electronica,TRXIFOZ128F93518E5,Deadmau5,Ghosts & Stuff,-5.702999999999999,127.943,1,10,0,74.94485,45.413896253599994,22.1796311239,31.5215504323,20.8851873199,-26.611530259400002,-23.4266628242,16.7418414986,3.54464553314,-1.81364553314,0.426608069164,3.4362046109500004,-1.9386887608099996,16.1814635858,2734.86461036,3518.7635301,2924.30088987,1198.45856626,935.32755216,411.86252086,462.30872305300005,551.324307612,356.032130509,365.762326601,364.406184647
43225,dance and electronica,TRHSDJW12903C9DA5B,Deadmau5,Strobe (Michael Woods Remix),-8.541,126.01,4,6,0,406.38649,43.4829833055,16.577607123,-34.5574012243,22.4165075125,-28.4578085698,-18.713973288800002,17.4779949917,1.3971697273199999,-9.90935281024,-0.228213689482,1.09634279354,1.3683867557,23.5018731327,3563.72988983,4682.30404126,3099.99005619,1463.93341175,2122.68249141,744.07458073,974.652098747,344.883842773,459.190628442,545.026505989,457.770638814
43226,dance and electronica,TRTZMTH12903C9DA53,Deadmau5,Strobe (Club Edit),-7.654,127.994,4,4,1,380.94322,41.8435137409,18.1681604038,-35.8349753225,18.0910594504,-13.803656758299999,-30.102922602399996,9.911951766689999,-17.8757257431,-7.10934155917,6.429885025240001,5.96209254066,-6.21380538418,23.6261286738,3300.40856548,2866.94029399,3744.76735723,1753.20856959,938.9756951999999,963.6001750810001,710.1766580569999,349.672249744,365.82197524800006,338.242118868,516.567304102
43227,dance and electronica,TRLUPZN12903C9DA62,Deadmau5,Strobe (Plump DJs Remix),-2.897,162.453,5,8,0,342.02077,49.0957925408,56.737609945600006,15.6812618493,28.877108780100002,26.628185703200003,-8.23155477855,-14.990939393900002,13.203327894300001,-9.918609945610001,4.654330225330001,6.60397824398,1.6836961927,34.7397727441,2317.06449622,4275.07704849,3853.7196684,1064.46963164,2265.02315224,517.904461198,846.2083572439999,499.68069587900004,379.943847847,1057.79622943,354.188812751
43228,dance and electronica,TREKLFH12903C9DA50,Deadmau5,Strobe (Radio Edit),-7.3420000000000005,127.98,4,8,0,214.04689,42.8232760314,29.9664056974,-24.9752288802,13.9337298625,-20.0808526523,-33.0295471513,18.6760952849,-15.2913968566,-7.12886640472,7.177552062869999,3.0963074656200003,-8.061810412569999,30.6714846281,2091.58593056,2533.7414726,3380.14059692,1638.08690956,883.461307737,875.93510289,595.795279681,375.12807965800005,332.57591078400003,269.604863891,467.31060117699997
43229,dance and electronica,TRXVALP12903C9DA68,Deadmau5,Strobe (DJ Marky & S.P.Y. Remix),-4.102,175.958,4,8,0,417.43627999999995,46.4967980831,26.860196805100003,-26.5173571885,12.135833865799999,24.2800760383,-21.860886901,-18.2865533546,5.5115086262,2.50943003195,9.185997444089999,7.5460293929699995,-0.511044089457,48.21202632600001,6151.17021022,1525.5829294000002,1259.02609914,888.3414546910001,849.4745079969999,1050.75313281,980.836756305,351.69658709,531.2288835859999,323.801375363,378.46353822599997
43230,dance and electronica,TRXXXEN128F42467F6,Deadmau5,Jaded,-12.437000000000001,85.57799999999999,1,9,1,240.06485,38.1596901763,-91.31452770780001,-9.956837531489999,0.703607052897,-23.856104534,-20.2150730479,12.9311146096,-8.3291675063,3.6886272040300008,-1.3122405541600002,1.68141057935,4.54414483627,65.0287348486,6545.77518365,1320.43254408,909.22072337,632.075195726,689.178776912,170.57277162,754.550738386,216.96319486099998,264.840491858,143.524082391,152.038920789
43231,dance and electronica,TRJINHM12903CEED65,Alex Biondo,The Masses 5 (feat. James Murphy),-9.838,130.02700000000002,4,1,1,316.94322,38.9301695594,59.8415086782,-37.5983758344,77.09733911880001,15.6887436582,-6.809761014689999,39.4730340454,0.36637716955899996,-2.01519425901,-1.6367416555399998,10.151682243,11.244162883800001,30.1019579352,7020.93945048,5349.55069944,2707.21830496,1489.55736077,2320.41374799,1279.18230123,883.675821072,450.65582998800005,480.953717086,703.8614862510001,460.977861035
43232,dance and electronica,TRICLUZ128F92DEA73,Deadmau5  feat. MC Flipside,Bye Friend,-6.935,127.96799999999999,3,1,1,338.07628,44.2186772592,40.130814299899995,-52.493767130100004,27.737355511399997,-13.0768430983,-18.3522845084,5.83405412115,-10.1399473684,-3.3310705064499997,8.32710973188,8.6082591857,-0.36704667328699997,17.357153864100002,3455.41196226,1718.42439375,2493.72915766,794.6925783060001,1168.50814943,581.5745596090001,703.864491254,245.21531365299998,516.241565951,403.414255399,125.739562615
43233,dance and electronica,TRJNADC12903CE1746,Deadmau5,Lack Of A Better Name,-9.94,128.03799999999998,3,1,1,494.96770999999995,37.9710795344,-25.5147963143,-64.3355185904,39.763169091500004,-29.600733591999997,-14.8883572583,7.33808179761,4.58235919819,0.167013579049,14.409675396099999,2.9223837698,7.1082938894300005,36.1444950418,4094.58327499,4023.3920748000005,3358.8939986,648.7968063659999,2383.46682604,632.262593229,477.756450834,421.093292922,459.490862923,547.048561997,241.592488645
43234,dance and electronica,TRROBWZ12903CBBF3F,Deadmau5,Trepid,-6.822,127.99,4,8,0,191.24200000000002,43.2678898437,2.6667640625,-77.6939859375,44.3985632812,-31.314382031300003,-11.625033593800001,27.5882328125,-0.29903515625,0.87901484375,13.437621093699999,5.93451953125,2.211678125,25.1045321152,3900.72768259,4128.47840521,3525.43365099,545.79204402,1414.50055462,545.23177534,538.237813859,306.90469510099996,491.916922648,415.946482512,140.06971687799998
43235,dance and electronica,TROHDPI12903D0CACB,Deadmau5,The Reward Is Cheese,-6.862,85.31700000000001,5,1,1,370.25914,40.6940091075,56.4715075896,-20.5450127505,77.05136794170001,12.9056144505,24.252335761999998,0.912309046752,13.7647917426,-3.33936247723,17.2990255009,-6.94643958713,0.695850030358,35.7842543381,3659.93694497,6967.138856300001,8723.38959876,1177.29027728,4014.84681236,964.8378572889999,799.992183365,377.36283083800004,719.681545097,1185.422167,391.395686645
43236,dance and electronica,TRMRSDO12903CEA973,Hanne Hukkelberg,Crack,-15.591,65.13600000000001,3,4,1,295.54893,33.4085483871,-100.40146480899999,30.5683255132,-11.2174530792,-21.3505513196,-11.6563240469,-7.3075278592399995,-1.90320381232,3.7485557184800005,-2.65100879765,-4.59033870968,-9.27584164223,114.25462620100001,3945.18968894,3736.24257763,1452.77070437,3438.63335301,579.673244386,729.2982521060001,391.29339364,868.0076496930001,322.699552138,197.409913418,542.224326368
43237,dance and electronica,TRMXBVS12903CEA968,Hanne Hukkelberg,No Mascara Tears,-18.137999999999998,98.64299999999999,4,10,1,183.7971,34.1938830549,-156.430871122,11.8921599045,-11.4709451074,-22.9799665871,-13.338491646800001,6.390878281619999,7.665415274460001,-7.23605250597,-4.44792124105,2.06230787589,6.75083054893,38.9817502274,5118.97841091,3871.12316932,1635.78051989,1885.818163,702.428310035,841.773626255,591.725442711,786.981072303,376.22720429699996,263.005865478,439.152347291
43238,dance and electronica,TRGGUWY12903CEA970,Hanne Hukkelberg,In Here/ Out There,-12.290999999999999,120.046,4,11,1,262.29506000000003,38.8367752554,-96.1327673099,12.8831293984,2.79768444949,-42.3880998865,1.3883507378,4.141303064700001,8.03656980704,12.3010442679,8.51869012486,-2.61699659478,12.565894438099999,45.8998908893,3550.37557012,1867.42106748,1581.4180007000002,975.16101303,1233.69926063,642.725122597,440.582998025,374.410228455,286.96819483400003,292.82972219,249.73961394900002
43239,dance and electronica,TRHHUYV12903CEA964,Hanne Hukkelberg,Blood From A Stone,-9.137,97.48100000000001,4,11,1,235.36281,42.7380316742,-41.9098476621,35.5289381599,10.9498159879,-14.639107089000001,2.73365912519,31.9039984917,9.682609351430001,7.334206636499999,-1.42093665158,-5.62073453997,1.7728280543000001,71.3007582147,3203.99094686,2381.2798051,1657.56614451,794.9698150789999,1518.7339924,699.383872454,646.9978586569999,394.92185269199996,515.42929872,373.10540575199997,232.444216878
43240,dance and electronica,TRPGHYI12903CEA967,Hanne Hukkelberg,Bandy Riddles,-12.333,151.94799999999998,7,1,0,264.80281,37.1913868225,-113.263861849,-18.0099043571,-9.505492029760001,-10.6416195537,-9.54269075452,4.22497980871,-1.5717545164700002,12.703605738599999,4.06074920298,-4.87252391073,6.89188204038,82.3739492978,4090.52040842,2428.03916793,927.490804675,523.8294112980001,686.368384139,483.99461086400004,458.639741429,346.830903114,277.554618462,225.213760215,315.253420431
43241,dance and electronica,TRSIXBY12903CEA96A,Hanne Hukkelberg,Salt Of The Earth,-14.329,65.01100000000001,1,1,1,273.99791,33.7488835759,-54.034124740100005,-29.7286216216,-34.3756112266,-6.90373180873,-16.1753430353,-8.950985446989998,-2.7193991684,4.2700644490599995,-3.3133950104000003,-5.39399376299,2.17894594595,122.57624241100001,3977.76674907,3877.83480334,1885.32712173,1005.69819715,743.721378932,1145.45032397,638.257615841,565.232178555,360.57839436,296.90184999400003,500.986027644
43242,dance and electronica,TRVJBGI12903CEA969,Hanne Hukkelberg,Seventeen,-14.475999999999999,110.069,4,11,1,251.89832,37.1645645161,-114.72213929600001,-24.8487991202,-5.9302785923800005,-24.8646480938,-0.559463343109,-21.419728739,5.51127859238,4.88181671554,1.31634750733,-0.8318695014659999,2.6175234604099997,42.1252080552,4297.66516196,2172.18555918,2949.43671491,919.207061624,1621.67667489,668.427257588,1037.37821619,306.76365005900004,554.660828825,466.244115119,206.198489613
43243,dance and electronica,TRKMEIB12903CEA975,Hanne Hukkelberg,Bygd Til By,-15.76,72.546,3,9,0,424.54159000000004,35.235170465799996,-132.033721506,-6.1700168483599995,-21.8353032706,-9.22716551041,-21.6485252725,-9.87828245788,1.55724876115,-4.58376114965,-2.2229712586700003,-0.216378592666,-6.23171754212,69.0205633624,3872.64125411,3016.28040673,1084.41145202,1182.71000573,438.275439143,728.7513145280001,518.418368603,620.2713673869999,294.219095193,184.420231754,517.9886816119999
43244,dance and electronica,TRKGMAD12903CEA96D,Hanne Hukkelberg,No One But Yourself,-10.335,148.958,1,10,1,246.59546,43.1193633917,-97.1445437416,43.7598788694,0.186520861373,-6.38391117093,-22.7461117093,20.0113512786,-3.4723472409199996,16.2809192463,0.399633916555,2.15252220727,10.7787967699,48.2495717307,2268.22782192,2034.12471756,885.630666223,1152.29434597,390.940030934,586.84295335,419.742486531,293.63240801,247.22512810799998,160.599118341,235.843842065
43245,dance and electronica,TRYUFLP12903CEA963,Hanne Hukkelberg,Midnight Sun Dream,-15.887,119.61,4,5,1,244.45342000000002,34.992421666700004,-133.897351667,5.8354233333300005,-11.765623333299999,1.16867833333,-24.691088333299998,-0.6670050000000001,0.9928433333329999,6.99224,-3.42703166667,1.2054850000000001,-4.766305,59.548229380500004,4415.8385111,1898.02827361,1911.91468407,1019.88517575,476.881240501,758.862633905,602.224109592,682.629940416,273.888611351,266.357182023,458.776861812
43246,dance and electronica,TRGIXME12903CEA781,Hanne Hukkelberg,Words & A Piece Of Paper,-16.872,73.634,7,1,1,232.01914,34.5125798611,-153.967046875,-58.10515625,-28.3407447917,15.9102534722,-20.3295138889,-17.7899739583,-3.409421875,-9.75990972222,-7.027305555560001,2.63326909722,15.945421875,64.3536995978,6455.15919482,4686.21285382,2295.01468882,1591.4134549,900.927878653,1217.08093798,787.96915082,744.9461912139999,369.625741778,340.94134654,611.189780553
43247,dance and electronica,TRGLTRY12903CEA77E,Hanne Hukkelberg,True Love,-9.861,137.125,3,0,1,203.41506,41.0123917051,-74.0274639017,28.7295668203,3.51043625192,-4.28219508449,1.00849769585,-28.8902980031,-7.624238095239999,-2.8782181259599997,-3.9908018433199994,1.15068202765,-0.649592933948,101.739122174,4001.68889336,3477.29574647,2667.71727398,2561.6726472,1538.02632864,1327.5079857,946.984085794,662.179474699,489.947305265,521.435495221,514.809786263
43248,dance and electronica,TRGXERT12903CEA76F,Hanne Hukkelberg,Searching,-16.851,148.276,4,1,1,183.43138000000002,35.0824418985,-97.1965237316,-13.425689034400001,-5.923679214400001,3.3323567921399997,-7.456256955810001,-24.173222585900003,-18.8935646481,-17.696512275,-14.8844238953,6.8493797054,22.7477315876,24.265331369400002,3993.70387933,2527.67981556,2039.38736727,1792.04542459,903.597233651,1787.84252296,1127.56037281,1207.83189792,590.413231347,300.125682717,790.092583535
43249,dance and electronica,TRCKBBJ12903CEA778,Hanne Hukkelberg,Balloon,-9.246,124.69200000000001,7,2,1,188.9171,42.8151744681,-59.5515758865,-0.840846808511,1.2125404255299999,4.0266751773000005,-8.523660992910001,-9.77712624113,-0.014190070922000001,11.0759673759,3.9786382978699995,1.53365248227,-5.759500709219999,59.571036024899996,4412.35487211,4386.61560775,2132.89433852,1639.44834785,1184.65949346,1125.61127258,794.2490299039999,477.276867606,471.737645746,418.090447336,798.934035705
43250,dance and electronica,TRBRANH12903CEA77D,Hanne Hukkelberg,Conversion,-14.237,97.412,4,9,1,143.04608000000002,38.4591033058,-102.250028926,0.30520867768599996,5.56937603306,-18.474161157,-2.10604338843,-33.318971074400004,-20.5397975207,18.0738904959,-2.45289049587,8.678074380169999,31.197252066100003,32.2629506216,4922.90454982,2250.52505456,2542.12838943,1362.97369822,998.578605665,1385.64045393,1061.47443779,1021.061019,435.937612341,441.41191274199997,646.4340782840001
43251,dance and electronica,TRPQMYY12903CEA782,Hanne Hukkelberg,Boble,-10.049,91.34200000000001,4,2,0,259.7873,41.7689737783,-67.6160631704,49.452069129899996,4.84622884386,-4.06215494636,-13.9884517282,9.38636829559,-1.19110369487,-7.201516090580001,-1.19710488677,2.60549821216,8.02414064362,74.8403515535,7474.98994583,1987.65566025,854.7214795089999,991.1809095589999,626.911002381,978.3664786119999,507.812865585,491.279601709,337.399218885,183.32679646,463.506262941
43252,dance and electronica,TRPXWYY12903CEA77A,Hanne Hukkelberg,Displaced,-10.474,109.84,4,7,1,125.3873,40.980543379000004,-84.4198995434,31.0332442922,7.33443378995,-7.9732442922399995,1.2762602739700002,-28.5819817352,-9.04711872146,14.5168584475,-0.62050456621,3.78611415525,20.5755570776,68.81876201979999,3838.31515895,2909.13543834,2670.53841427,1308.38943367,1059.1447259,868.0015837939999,1094.51754737,626.374643012,387.53041473400003,401.98775698699995,287.445662534
43253,dance and electronica,TRUQTSZ12903CEA773,Hanne Hukkelberg,Cast Anchor,-13.124,138.372,4,7,1,254.6673,40.406480916,-106.25885169,0.925782988004,-4.491184296619999,9.57141003272,-16.3793675027,-13.479582333699998,-12.222294438399999,9.97604907306,-8.52959869138,6.28329116685,13.278136314100001,41.1746060381,6024.22530808,1638.89082258,1498.62426821,1255.46901244,793.6952201739999,704.617596869,864.27256908,405.15793389,469.656779743,292.976981949,331.170846927
43254,dance and electronica,TRUJNEW12903CEA784,Hanne Hukkelberg,The Professor (Live),-13.807,140.996,4,2,0,259.23873,35.4609346667,-66.778564,-28.686124,-19.5115746667,-14.195041333299999,-11.2893573333,-21.902449333299998,7.063953333330001,-0.543922666667,3.91635733333,-0.191888,11.967025333299999,83.9375359651,5072.80558695,5927.73404912,2108.99840639,1832.67194253,774.873384032,842.3313782260001,673.980990159,474.442325125,356.051095715,323.378303705,473.725530174
43255,dance and electronica,TREQVGA12903CEA770,Hanne Hukkelberg,Little Girl,-9.993,131.377,4,2,1,172.38159,43.9670207006,-49.569979299399996,22.5768248408,11.859794586,21.308128980899998,-7.5832308917199995,-3.6608885350300002,-6.527931528659999,1.9950047770700001,-4.33835509554,6.713313694269999,12.6544713376,13.8269486254,2877.59682994,2240.844072,1962.07353398,833.5952741030001,1010.19502024,907.8940845510001,729.596553022,641.853445744,492.67716452800005,369.20177761699995,459.6787433
